section,index,name,chart_id,t,x,y,z,vx,vy,vz,ax,ay,az,yaw,local_u,local_v,plane_error,boundary_margin,chart_contains,contains
sample,115,drone,,2.873242,3.657813,1.961548,2.051204,1.091733,1.413947,0.395725,-0.376309,-0.740635,-0.176871,0.913290,,,,,,
sample,116,drone,,2.898227,3.684972,1.996644,2.061035,1.082022,1.394860,0.391153,-0.401066,-0.787256,-0.189099,0.911036,,,,,,
sample,117,drone,,2.923212,3.711881,2.031248,2.070749,1.071692,1.374608,0.386276,-0.425822,-0.833877,-0.201328,0.908597,,,,,,
sample,118,drone,,2.948196,3.738524,2.065332,2.080337,1.060744,1.353192,0.381093,-0.450579,-0.880498,-0.213557,0.905961,,,,,,
sample,119,drone,,2.973181,3.764886,2.098866,2.089792,1.049177,1.330610,0.375604,-0.475335,-0.927120,-0.225785,0.903111,,,,,,
sample,120,drone,,2.998166,3.790951,2.131822,2.099106,1.036991,1.306864,0.369810,-0.500092,-0.973741,-0.238014,0.900034,,,,,,
sample,121,drone,,3.023151,3.816703,2.164169,2.108272,1.024187,1.281953,0.363711,-0.524849,-1.020362,-0.250243,0.896710,,,,,,
sample,122,drone,,3.048135,3.842129,2.195880,2.117281,1.010765,1.255877,0.357306,-0.549605,-1.066983,-0.262471,0.893118,,,,,,
sample,123,drone,,3.073120,3.867211,2.226925,2.126126,0.996724,1.228636,0.350595,-0.574362,-1.113604,-0.274700,0.889237,,,,,,
sample,124,drone,,3.098105,3.891934,2.257274,2.134800,0.982064,1.200231,0.343579,-0.599118,-1.160226,-0.286929,0.885038,,,,,,
sample,125,drone,,3.123089,3.916284,2.286900,2.143294,0.966786,1.170660,0.336258,-0.623875,-1.206847,-0.299157,0.880493,,,,,,
sample,126,drone,,3.148074,3.940244,2.315772,2.151602,0.950890,1.139925,0.328631,-0.648631,-1.253468,-0.311386,0.875565,,,,,,
sample,127,drone,,3.173059,3.963799,2.343861,2.159716,0.934375,1.108025,0.320698,-0.673388,-1.300089,-0.323615,0.870217,,,,,,
sample,128,drone,,3.198044,3.986934,2.371139,2.167627,0.917241,1.074961,0.312460,-0.698145,-1.346710,-0.335843,0.864402,,,,,,
sample,129,drone,,3.223028,4.009633,2.397576,2.175329,0.899489,1.040731,0.303916,-0.722901,-1.393332,-0.348072,0.858067,,,,,,
sample,130,drone,,3.248013,4.031881,2.423144,2.182814,0.881118,1.005337,0.295067,-0.747658,-1.439953,-0.360301,0.851151,,,,,,
sample,131,drone,,3.272998,4.053662,2.447812,2.190074,0.862129,0.968777,0.285912,-0.772414,-1.486574,-0.372529,0.843582,,,,,,
sample,132,drone,,3.297982,4.074961,2.471553,2.197101,0.842521,0.931053,0.276452,-0.797171,-1.533195,-0.384758,0.835274,,,,,,
sample,133,drone,,3.322967,4.095763,2.494337,2.203888,0.822294,0.892165,0.266686,-0.821928,-1.579817,-0.396987,0.826129,,,,,,
sample,134,drone,,3.347952,4.116051,2.516134,2.210427,0.801450,0.852111,0.256614,-0.846684,-1.626438,-0.409215,0.816026,,,,,,
sample,135,drone,,3.372937,4.135811,2.536916,2.216711,0.779986,0.810892,0.246238,-0.871441,-1.673059,-0.421444,0.804823,,,,,,
sample,136,drone,,3.397921,4.155026,2.556654,2.222731,0.757904,0.768509,0.235555,-0.896197,-1.719680,-0.433673,0.792346,,,,,,
sample,137,drone,,3.422906,4.173683,2.575318,2.228481,0.735204,0.724961,0.224567,-0.920954,-1.766301,-0.445901,0.778383,,,,,,
sample,138,drone,,3.447891,4.191764,2.592880,2.233953,0.711885,0.680248,0.213274,-0.945710,-1.812923,-0.458130,0.762677,,,,,,
sample,139,drone,,3.472875,4.209255,2.609310,2.239138,0.687947,0.634370,0.201675,-0.970467,-1.859544,-0.470359,0.744903,,,,,,
sample,140,drone,,3.497860,4.226140,2.624579,2.244030,0.663391,0.587328,0.189770,-0.995224,-1.906165,-0.482588,0.724657,,,,,,
sample,141,drone,,3.522845,4.242404,2.638658,2.248621,0.638216,0.539120,0.177560,-1.019980,-1.952786,-0.494816,0.701426,,,,,,
sample,142,drone,,3.547830,4.258032,2.651518,2.252903,0.612423,0.489748,0.165044,-1.044737,-1.999407,-0.507045,0.674551,,,,,,
sample,143,drone,,3.572814,4.273007,2.663131,2.256868,0.586011,0.439211,0.152223,-1.069493,-2.046029,-0.519274,0.643176,,,,,,
