section,index,name,t,x,y,z,vx,vy,vz,ax,ay,az,yaw,local_u,local_v,plane_error,gate_margin,contains
sample,190,drone,4.747546,5.021460,0.811945,1.486265,0.383356,-1.716370,-0.245966,-0.003514,-0.267671,-0.043017,-1.351050,,,,,
sample,191,drone,4.772533,5.031038,0.768974,1.480106,0.383256,-1.722773,-0.246995,-0.004477,-0.244807,-0.039337,-1.351896,,,,,
sample,192,drone,4.797520,5.040613,0.725851,1.473922,0.383132,-1.728604,-0.247932,-0.005439,-0.221944,-0.035657,-1.352680,,,,,
sample,193,drone,4.822508,5.050185,0.682589,1.467716,0.382984,-1.733865,-0.248777,-0.006401,-0.199080,-0.031977,-1.353402,,,,,
sample,194,drone,4.847495,5.059753,0.639202,1.461489,0.382812,-1.738553,-0.249530,-0.007363,-0.176216,-0.028297,-1.354065,,,,,
sample,195,drone,4.872482,5.069316,0.595706,1.455246,0.382616,-1.742671,-0.250191,-0.008326,-0.153352,-0.024617,-1.354668,,,,,
sample,196,drone,4.897469,5.078874,0.552114,1.448986,0.382396,-1.746217,-0.250760,-0.009288,-0.130489,-0.020937,-1.355214,,,,,
sample,197,drone,4.922456,5.088426,0.508440,1.442714,0.382152,-1.749192,-0.251237,-0.010250,-0.107625,-0.017257,-1.355703,,,,,
sample,198,drone,4.947443,5.097971,0.464700,1.436431,0.381884,-1.751595,-0.251622,-0.011212,-0.084761,-0.013577,-1.356135,,,,,
sample,199,drone,4.972430,5.107510,0.420906,1.430139,0.381592,-1.753428,-0.251916,-0.012175,-0.061897,-0.009897,-1.356511,,,,,
sample,200,drone,4.997417,5.117041,0.377073,1.423842,0.381276,-1.754689,-0.252117,-0.013137,-0.039033,-0.006217,-1.356833,,,,,
sample,201,drone,5.022404,5.126564,0.333217,1.417540,0.380935,-1.755378,-0.252226,-0.014099,-0.016170,-0.002537,-1.357099,,,,,
sample,202,drone,5.047391,5.136078,0.289350,1.411237,0.380571,-1.755497,-0.252244,-0.015062,0.006694,0.001144,-1.357312,,,,,
sample,203,drone,5.072378,5.145583,0.245487,1.404934,0.380183,-1.755044,-0.252169,-0.016024,0.029558,0.004824,-1.357470,,,,,
sample,204,drone,5.097365,5.155077,0.201643,1.398635,0.379770,-1.754020,-0.252003,-0.016986,0.052422,0.008504,-1.357573,,,,,
sample,205,drone,5.122353,5.164561,0.157832,1.392341,0.379334,-1.752424,-0.251744,-0.017948,0.075285,0.012184,-1.357623,,,,,
sample,206,drone,5.147340,5.174034,0.114067,1.386054,0.378873,-1.750257,-0.251394,-0.018911,0.098149,0.015864,-1.357618,,,,,
sample,207,drone,5.172327,5.183495,0.070364,1.379778,0.378389,-1.747519,-0.250951,-0.019873,0.121013,0.019544,-1.357559,,,,,
sample,208,drone,5.197314,5.192944,0.026736,1.373513,0.377880,-1.744210,-0.250417,-0.020835,0.143877,0.023224,-1.357445,,,,,
sample,209,drone,5.222301,5.202379,-0.016802,1.367263,0.377347,-1.740329,-0.249791,-0.021797,0.166740,0.026904,-1.357276,,,,,
sample,210,drone,5.247288,5.211801,-0.060235,1.361030,0.376791,-1.735877,-0.249073,-0.022760,0.189604,0.030584,-1.357051,,,,,
sample,211,drone,5.272275,5.221209,-0.103551,1.354816,0.376210,-1.730854,-0.248262,-0.023722,0.212468,0.034264,-1.356770,,,,,
sample,212,drone,5.297262,5.230602,-0.146733,1.348623,0.375605,-1.725259,-0.247360,-0.024684,0.235332,0.037944,-1.356432,,,,,
sample,213,drone,5.322249,5.239980,-0.189769,1.342454,0.374976,-1.719093,-0.246366,-0.025647,0.258195,0.041624,-1.356036,,,,,
sample,214,drone,5.347236,5.249341,-0.232644,1.336311,0.374324,-1.712356,-0.245280,-0.026609,0.281059,0.045304,-1.355580,,,,,
sample,215,drone,5.372223,5.258686,-0.275343,1.330197,0.373647,-1.705048,-0.244102,-0.027571,0.303923,0.048984,-1.355065,,,,,
sample,216,drone,5.397211,5.268014,-0.317852,1.324113,0.372946,-1.697168,-0.242832,-0.028533,0.326787,0.052664,-1.354488,,,,,
sample,217,drone,5.422198,5.277324,-0.360157,1.318061,0.372221,-1.688717,-0.241470,-0.029496,0.349651,0.056344,-1.353849,,,,,
sample,218,drone,5.447185,5.286615,-0.402244,1.312045,0.371472,-1.679694,-0.240016,-0.030458,0.372514,0.060024,-1.353145,,,,,
sample,219,drone,5.472172,5.295888,-0.444098,1.306067,0.370699,-1.670101,-0.238471,-0.031420,0.395378,0.063704,-1.352375,,,,,
sample,220,drone,5.497159,5.305141,-0.485706,1.300128,0.369902,-1.659936,-0.236833,-0.032382,0.418242,0.067385,-1.351538,,,,,
sample,221,drone,5.522146,5.314373,-0.527052,1.294231,0.369080,-1.649199,-0.235103,-0.033345,0.441106,0.071065,-1.350630,,,,,
sample,222,drone,5.547133,5.323585,-0.568123,1.288379,0.368235,-1.637892,-0.233281,-0.034307,0.463969,0.074745,-1.349651,,,,,
sample,223,drone,5.572120,5.332776,-0.608905,1.282573,0.367366,-1.626013,-0.231368,-0.035269,0.486833,0.078425,-1.348596,,,,,
sample,224,drone,5.597107,5.341944,-0.649382,1.276816,0.366473,-1.613563,-0.229362,-0.036232,0.509697,0.082105,-1.347465,,,,,
sample,225,drone,5.622094,5.351090,-0.689541,1.271111,0.365555,-1.600541,-0.227265,-0.037194,0.532561,0.085785,-1.346253,,,,,
sample,226,drone,5.647081,5.360212,-0.729368,1.265459,0.364614,-1.586948,-0.225075,-0.038156,0.555424,0.089465,-1.344958,,,,,
sample,227,drone,5.672068,5.369311,-0.768848,1.259863,0.363648,-1.572784,-0.222794,-0.039118,0.578288,0.093145,-1.343576,,,,,
sample,228,drone,5.697056,5.378385,-0.807966,1.254325,0.362659,-1.558049,-0.220420,-0.040081,0.601152,0.096825,-1.342104,,,,,
sample,229,drone,5.722043,5.387435,-0.846710,1.248848,0.361645,-1.542742,-0.217955,-0.041043,0.624016,0.100505,-1.340537,,,,,
sample,230,drone,5.747030,5.396458,-0.885064,1.243433,0.360608,-1.526864,-0.215398,-0.042005,0.646880,0.104185,-1.338871,,,,,
sample,231,drone,5.772017,5.405456,-0.923014,1.238083,0.359546,-1.510415,-0.212748,-0.042967,0.669743,0.107865,-1.337101,,,,,
sample,232,drone,5.797004,5.414426,-0.960545,1.232801,0.358461,-1.493394,-0.210007,-0.043930,0.692607,0.111545,-1.335222,,,,,
sample,233,drone,5.821991,5.423370,-0.997645,1.227588,0.357351,-1.475802,-0.207174,-0.044892,0.715471,0.115225,-1.333229,,,,,
sample,234,drone,5.846978,5.432285,-1.034297,1.222448,0.356217,-1.457639,-0.204249,-0.045854,0.738335,0.118905,-1.331114,,,,,
sample,235,drone,5.871965,5.441171,-1.070489,1.217381,0.355059,-1.438905,-0.201232,-0.046817,0.761198,0.122585,-1.328873,,,,,
sample,236,drone,5.896952,5.450029,-1.106205,1.212391,0.353878,-1.419599,-0.198123,-0.047779,0.784062,0.126265,-1.326495,,,,,
sample,237,drone,5.921939,5.458856,-1.141432,1.207480,0.352672,-1.399722,-0.194922,-0.048741,0.806926,0.129945,-1.323975,,,,,
sample,238,drone,5.946926,5.467653,-1.176155,1.202650,0.351442,-1.379274,-0.191629,-0.049703,0.829790,0.133626,-1.321303,,,,,
sample,239,drone,5.971913,5.476419,-1.210360,1.197904,0.350188,-1.358254,-0.188244,-0.050666,0.852653,0.137306,-1.318469,,,,,
sample,240,drone,5.996901,5.485153,-1.244033,1.193243,0.348910,-1.336663,-0.184767,-0.051628,0.875517,0.140986,-1.315463,,,,,
sample,241,drone,6.021888,5.493855,-1.277159,1.188670,0.347608,-1.314501,-0.181198,-0.052590,0.898381,0.144666,-1.312273,,,,,
sample,242,drone,6.046875,5.502525,-1.309724,1.184188,0.346282,-1.291767,-0.177538,-0.053553,0.921245,0.148346,-1.308886,,,,,
sample,243,drone,6.071862,5.511161,-1.341714,1.179798,0.344931,-1.268462,-0.173785,-0.054515,0.944109,0.152026,-1.305288,,,,,
sample,244,drone,6.096849,5.519762,-1.373114,1.175503,0.343557,-1.244586,-0.169940,-0.055477,0.966972,0.155706,-1.301462,,,,,
sample,245,drone,6.121836,5.528330,-1.403911,1.171305,0.342159,-1.220139,-0.166004,-0.056439,0.989836,0.159386,-1.297392,,,,,
sample,246,drone,6.146823,5.536862,-1.434090,1.167207,0.340737,-1.195120,-0.161975,-0.057402,1.012700,0.163066,-1.293058,,,,,
sample,247,drone,6.171810,5.545358,-1.463636,1.163211,0.339290,-1.169530,-0.157855,-0.058364,1.035564,0.166746,-1.288439,,,,,
sample,248,drone,6.196797,5.553817,-1.492536,1.159318,0.337820,-1.143368,-0.153642,-0.059326,1.058427,0.170426,-1.283509,,,,,
sample,249,drone,6.221784,5.562240,-1.520775,1.155533,0.336326,-1.116636,-0.149338,-0.060288,1.081291,0.174106,-1.278243,,,,,
sample,250,drone,6.246771,5.570625,-1.548339,1.151855,0.334807,-1.089332,-0.144941,-0.061251,1.104155,0.177786,-1.272609,,,,,
sample,251,drone,6.271759,5.578972,-1.575214,1.148289,0.333265,-1.061456,-0.140453,-0.062213,1.127019,0.181466,-1.266573,,,,,
sample,252,drone,6.296746,5.587280,-1.601384,1.144836,0.331698,-1.033010,-0.135873,-0.063175,1.149882,0.185146,-1.260097,,,,,
sample,253,drone,6.321733,5.595548,-1.626837,1.141499,0.330108,-1.003992,-0.131200,-0.064138,1.172746,0.188826,-1.253136,,,,,
sample,254,drone,6.346720,5.603776,-1.651558,1.138280,0.328493,-0.974403,-0.126436,-0.065100,1.195610,0.192506,-1.245640,,,,,
sample,255,drone,6.371707,5.611964,-1.675532,1.135181,0.326854,-0.944242,-0.121580,-0.066062,1.218474,0.196187,-1.237551,,,,,
sample,256,drone,6.396694,5.620111,-1.698746,1.132204,0.325192,-0.913511,-0.116632,-0.067024,1.241337,0.199867,-1.228804,,,,,
sample,257,drone,6.421681,5.628215,-1.721184,1.129352,0.323505,-0.882208,-0.111592,-0.067987,1.264201,0.203547,-1.219323,,,,,
sample,258,drone,6.446668,5.636278,-1.742833,1.126627,0.321794,-0.850333,-0.106460,-0.068949,1.287065,0.207227,-1.209019,,,,,
sample,259,drone,6.471655,5.644297,-1.763679,1.124032,0.320059,-0.817888,-0.101236,-0.069911,1.309929,0.210907,-1.197791,,,,,
sample,260,drone,6.496642,5.652272,-1.783707,1.121568,0.318300,-0.784871,-0.095920,-0.070873,1.332793,0.214587,-1.185519,,,,,
sample,261,drone,6.521629,5.660204,-1.802902,1.119238,0.316517,-0.751282,-0.090512,-0.071836,1.355656,0.218267,-1.172061,,,,,
sample,262,drone,6.546616,5.668090,-1.821251,1.117045,0.314710,-0.717123,-0.085012,-0.072798,1.378520,0.221947,-1.157252,,,,,
sample,263,drone,6.571604,5.675931,-1.838740,1.114990,0.312879,-0.682392,-0.079421,-0.073760,1.401384,0.225627,-1.140893,,,,,
sample,264,drone,6.596591,5.683726,-1.855353,1.113076,0.311024,-0.647090,-0.073737,-0.074723,1.424248,0.229307,-1.122748,,,,,
sample,265,drone,6.621578,5.691474,-1.871078,1.111305,0.309145,-0.611216,-0.067961,-0.075685,1.447111,0.232987,-1.102530,,,,,
sample,266,drone,6.646565,5.699175,-1.885898,1.109679,0.307242,-0.574772,-0.062093,-0.076647,1.469975,0.236667,-1.079895,,,,,
sample,267,drone,6.671552,5.706828,-1.899801,1.108202,0.305315,-0.537756,-0.056134,-0.077609,1.492839,0.240347,-1.054422,,,,,
sample,268,drone,6.696539,5.714433,-1.912772,1.106874,0.303363,-0.500168,-0.050082,-0.078572,1.515703,0.244027,-1.025594,,,,,
sample,269,drone,6.721526,5.721989,-1.924797,1.105699,0.301388,-0.462010,-0.043939,-0.079534,1.538566,0.247707,-0.992777,,,,,
sample,270,drone,6.746513,5.729495,-1.935861,1.104678,0.299389,-0.423280,-0.037703,-0.080496,1.561430,0.251387,-0.955183,,,,,
sample,271,drone,6.771500,5.736950,-1.945950,1.103815,0.297365,-0.383978,-0.031376,-0.081458,1.584294,0.255067,-0.911841,,,,,
sample,272,drone,6.796487,5.744355,-1.955050,1.103110,0.295318,-0.344106,-0.024957,-0.082421,1.607158,0.258747,-0.861550,,,,,
sample,273,drone,6.821474,5.751709,-1.963146,1.102568,0.293247,-0.303662,-0.018445,-0.083383,1.630022,0.262428,-0.802846,,,,,
sample,274,drone,6.846461,5.759010,-1.970225,1.102189,0.291151,-0.262647,-0.011842,-0.084345,1.652885,0.266108,-0.733973,,,,,
sample,275,drone,6.871449,5.766259,-1.976272,1.101976,0.289031,-0.221060,-0.005147,-0.085308,1.675749,0.269788,-0.652926,,,,,
sample,276,drone,6.896436,5.773454,-1.981272,1.101931,0.286888,-0.178903,0.001640,-0.086270,1.698613,0.273468,-0.557591,,,,,
sample,277,drone,6.921423,5.780596,-1.985212,1.102058,0.284720,-0.136174,0.008520,-0.087232,1.721477,0.277148,-0.446115,,,,,
sample,278,drone,6.946410,5.787683,-1.988078,1.102357,0.282528,-0.092873,0.015491,-0.039923,1.757819,0.292856,-0.317595,,,,,
sample,279,drone,6.971397,5.794715,-1.989854,1.102832,0.282725,-0.048328,0.023155,0.166100,1.832180,0.346971,-0.169301,,,,,
sample,280,drone,6.996384,5.801812,-1.990493,1.103514,0.290829,-0.001312,0.032830,0.437146,1.906404,0.413972,-0.004510,,,,,
sample,281,drone,7.021371,5.809249,-1.989919,1.104473,0.304571,0.046943,0.043843,0.550734,1.918865,0.438510,0.152924,,,,,
sample,282,drone,7.046358,5.817032,-1.988147,1.105705,0.318352,0.094582,0.054744,0.547826,1.892884,0.432947,0.288793,,,,,
sample,283,drone,7.071345,5.825158,-1.985193,1.107208,0.331948,0.141538,0.065479,0.540462,1.865551,0.426254,0.403044,,,,,
sample,284,drone,7.096332,5.833621,-1.981074,1.108978,0.345361,0.187811,0.076046,0.533099,1.838218,0.419561,0.498080,,,,,
sample,285,drone,7.121319,5.842417,-1.975807,1.111009,0.358589,0.233402,0.086446,0.525736,1.810885,0.412868,0.576999,,,,,
sample,286,drone,7.146307,5.851541,-1.969410,1.113298,0.371634,0.278309,0.096679,0.518373,1.783552,0.406174,0.642783,,,,,
sample,287,drone,7.171294,5.860989,-1.961899,1.115840,0.384495,0.322533,0.106744,0.511010,1.756219,0.399481,0.697985,,,,,
sample,288,drone,7.196281,5.870756,-1.953291,1.118632,0.397171,0.366074,0.116643,0.503647,1.728885,0.392788,0.744678,,,,,
sample,289,drone,7.221268,5.880838,-1.943604,1.121669,0.409664,0.408933,0.126374,0.496284,1.701552,0.386095,0.784505,,,,,
sample,290,drone,7.246255,5.891229,-1.932855,1.124947,0.421973,0.451108,0.135937,0.488921,1.674219,0.379402,0.818756,,,,,
sample,291,drone,7.271242,5.901925,-1.921061,1.128463,0.434097,0.492600,0.145334,0.481558,1.646886,0.372709,0.848445,,,,,
sample,292,drone,7.296229,5.912922,-1.908238,1.132210,0.446038,0.533410,0.154563,0.474195,1.619553,0.366016,0.874368,,,,,
sample,293,drone,7.321216,5.924216,-1.894404,1.136187,0.457795,0.573536,0.163625,0.466832,1.592220,0.359323,0.897156,,,,,
sample,294,drone,7.346203,5.935800,-1.879576,1.140387,0.469368,0.612980,0.172520,0.459469,1.564886,0.352630,0.917313,,,,,
sample,295,drone,7.371190,5.947672,-1.863771,1.144808,0.480756,0.651740,0.181248,0.452105,1.537553,0.345937,0.935246,,,,,
sample,296,drone,7.396177,5.959826,-1.847006,1.149445,0.491961,0.689818,0.189808,0.444742,1.510220,0.339244,0.951282,,,,,
sample,297,drone,7.421164,5.972257,-1.829298,1.154294,0.502982,0.727212,0.198201,0.437379,1.482887,0.332551,0.965691,,,,,
sample,298,drone,7.446152,5.984962,-1.810664,1.159350,0.513819,0.763924,0.206427,0.430016,1.455554,0.325858,0.978694,,,,,
sample,299,drone,7.471139,5.997935,-1.791121,1.164610,0.524472,0.799952,0.214486,0.422653,1.428220,0.319165,0.990474,,,,,
sample,300,drone,7.496126,6.011172,-1.770687,1.170069,0.534941,0.835298,0.222377,0.415290,1.400887,0.312472,1.001186,,,,,
sample,301,drone,7.521113,6.024668,-1.749378,1.175723,0.545226,0.869960,0.230101,0.407927,1.373554,0.305779,1.010958,,,,,
sample,302,drone,7.546100,6.038419,-1.727211,1.181568,0.555326,0.903940,0.237658,0.400564,1.346221,0.299086,1.019899,,,,,
sample,303,drone,7.571087,6.052420,-1.704204,1.187600,0.565243,0.937237,0.245048,0.393201,1.318888,0.292393,1.028104,,,,,
sample,304,drone,7.596074,6.066667,-1.680374,1.193814,0.574976,0.969850,0.252270,0.385838,1.291555,0.285700,1.035650,,,,,
sample,305,drone,7.621061,6.081154,-1.655737,1.200207,0.584525,1.001781,0.259325,0.378475,1.264221,0.279007,1.042608,,,,,
sample,306,drone,7.646048,6.095878,-1.630311,1.206774,0.593890,1.033029,0.266213,0.371111,1.236888,0.272314,1.049036,,,,,
sample,307,drone,7.671035,6.110833,-1.604112,1.213511,0.603071,1.063593,0.272934,0.363748,1.209555,0.265621,1.054985,,,,,
sample,308,drone,7.696022,6.126016,-1.577158,1.220413,0.612068,1.093475,0.279488,0.356385,1.182222,0.258928,1.060501,,,,,
sample,309,drone,7.721009,6.141421,-1.549467,1.227478,0.620881,1.122674,0.285874,0.349022,1.154889,0.252235,1.065624,,,,,
sample,310,drone,7.745997,6.157044,-1.521054,1.234700,0.629510,1.151190,0.292093,0.341659,1.127555,0.245542,1.070387,,,,,
sample,311,drone,7.770984,6.172880,-1.491937,1.242075,0.637956,1.179023,0.298145,0.334296,1.100222,0.238849,1.074821,,,,,
sample,312,drone,7.795971,6.188925,-1.462133,1.249599,0.646217,1.206173,0.304029,0.326933,1.072889,0.232156,1.078953,,,,,
sample,313,drone,7.820958,6.205174,-1.431659,1.257268,0.654294,1.232639,0.309746,0.319570,1.045556,0.225463,1.082808,,,,,
sample,314,drone,7.845945,6.221623,-1.400533,1.265078,0.662187,1.258423,0.315296,0.312207,1.018223,0.218770,1.086406,,,,,
sample,315,drone,7.870932,6.238267,-1.368771,1.273025,0.669896,1.283524,0.320679,0.304844,0.990890,0.212077,1.089767,,,,,
sample,316,drone,7.895919,6.255100,-1.336390,1.281104,0.677421,1.307942,0.325895,0.297481,0.963556,0.205384,1.092909,,,,,
sample,317,drone,7.920906,6.272120,-1.303407,1.289311,0.684762,1.331677,0.330943,0.290117,0.936223,0.198691,1.095845,,,,,
sample,318,drone,7.945893,6.289321,-1.269840,1.297643,0.691920,1.354729,0.335824,0.282754,0.908890,0.191998,1.098591,,,,,
sample,319,drone,7.970880,6.306698,-1.235706,1.306094,0.698893,1.377098,0.340538,0.275391,0.881557,0.185305,1.101158,,,,,
sample,320,drone,7.995867,6.324247,-1.201021,1.314661,0.705682,1.398784,0.345085,0.268028,0.854224,0.178612,1.103558,,,,,
sample,321,drone,8.020855,6.341964,-1.165803,1.323339,0.712287,1.419787,0.349464,0.260665,0.826890,0.171919,1.105801,,,,,
sample,322,drone,8.045842,6.359843,-1.130068,1.332125,0.718709,1.440107,0.353676,0.253302,0.799557,0.165226,1.107896,,,,,
sample,323,drone,8.070829,6.377881,-1.093835,1.341014,0.724946,1.459745,0.357721,0.245939,0.772224,0.158533,1.109852,,,,,
sample,324,drone,8.095816,6.396072,-1.057119,1.350002,0.730999,1.478699,0.361599,0.238576,0.744891,0.151840,1.111677,,,,,
sample,325,drone,8.120803,6.414412,-1.019938,1.359084,0.736868,1.496970,0.365309,0.231213,0.717558,0.145147,1.113376,,,,,
sample,326,drone,8.145790,6.432896,-0.982309,1.368258,0.742554,1.514558,0.368852,0.223850,0.690225,0.138454,1.114957,,,,,
sample,327,drone,8.170777,6.451521,-0.944249,1.377518,0.748055,1.531463,0.372228,0.216487,0.662891,0.131761,1.116425,,,,,
sample,328,drone,8.195764,6.470280,-0.905775,1.386860,0.753373,1.547685,0.375437,0.209124,0.635558,0.125068,1.117786,,,,,
sample,329,drone,8.220751,6.489170,-0.866905,1.396280,0.758506,1.563225,0.378478,0.201760,0.608225,0.118375,1.119044,,,,,
sample,330,drone,8.245738,6.508186,-0.827654,1.405774,0.763455,1.578081,0.381353,0.194397,0.580892,0.111682,1.120203,,,,,
sample,331,drone,8.270725,6.527323,-0.788041,1.415337,0.768221,1.592254,0.384060,0.187034,0.553559,0.104989,1.121268,,,,,
sample,332,drone,8.295712,6.546577,-0.748083,1.424967,0.772802,1.605745,0.386599,0.179671,0.526225,0.098296,1.122242,,,,,
sample,333,drone,8.320700,6.565943,-0.707796,1.434657,0.777200,1.618552,0.388972,0.172308,0.498892,0.091603,1.123128,,,,,
sample,334,drone,8.345687,6.585417,-0.667197,1.444405,0.781413,1.630676,0.391177,0.164945,0.471559,0.084910,1.123930,,,,,
sample,335,drone,8.370674,6.604993,-0.626304,1.454206,0.785443,1.642118,0.393215,0.157582,0.444226,0.078216,1.124650,,,,,
sample,336,drone,8.395661,6.624668,-0.585134,1.464056,0.789288,1.652876,0.395086,0.150219,0.416893,0.071523,1.125291,,,,,
sample,337,drone,8.420648,6.644437,-0.543703,1.473950,0.792950,1.662952,0.396789,0.142856,0.389560,0.064830,1.125854,,,,,
sample,338,drone,8.445635,6.664295,-0.502029,1.483885,0.796427,1.672344,0.398326,0.135493,0.362226,0.058137,1.126342,,,,,
sample,339,drone,8.470622,6.684238,-0.460129,1.493856,0.799721,1.681054,0.399695,0.128130,0.334893,0.051444,1.126756,,,,,
sample,340,drone,8.495609,6.704261,-0.418020,1.503860,0.802830,1.689080,0.400897,0.120766,0.307560,0.044751,1.127098,,,,,
sample,341,drone,8.520596,6.724359,-0.375719,1.513891,0.805756,1.696424,0.401931,0.113403,0.280227,0.038058,1.127370,,,,,
sample,342,drone,8.545583,6.744528,-0.333242,1.523946,0.808498,1.703084,0.402799,0.106040,0.252894,0.031365,1.127572,,,,,
sample,343,drone,8.570570,6.764763,-0.290608,1.534020,0.811055,1.709062,0.403499,0.098677,0.225560,0.024672,1.127706,,,,,
sample,344,drone,8.595557,6.785060,-0.247833,1.544110,0.813429,1.714356,0.404031,0.091314,0.198227,0.017979,1.127772,,,,,
sample,345,drone,8.620545,6.805413,-0.204935,1.554211,0.815619,1.718968,0.404397,0.083951,0.170894,0.011286,1.127771,,,,,
sample,346,drone,8.645532,6.825820,-0.161929,1.564320,0.817624,1.722897,0.404596,0.076588,0.143561,0.004593,1.127704,,,,,
sample,347,drone,8.670519,6.846274,-0.118834,1.574431,0.819446,1.726142,0.404627,0.069225,0.116228,-0.002100,1.127571,,,,,
