section,index,name,t,x,y,z,vx,vy,vz,ax,ay,az,yaw,local_u,local_v,plane_error,gate_margin,contains
sample,1031,drone,25.768278,9.831753,2.282801,2.237293,1.759707,-0.280953,-0.155458,0.827247,-0.273295,-0.012081,-0.158323,,,,,
sample,1032,drone,25.793272,9.875993,2.275693,2.233403,1.780090,-0.287702,-0.155749,0.803849,-0.266795,-0.011208,-0.160236,,,,,
sample,1033,drone,25.818265,9.920735,2.268419,2.229507,1.799888,-0.294289,-0.156018,0.780451,-0.260295,-0.010335,-0.162070,,,,,
sample,1034,drone,25.843259,9.965964,2.260983,2.225604,1.819102,-0.300713,-0.156266,0.757053,-0.253795,-0.009462,-0.163827,,,,,
sample,1035,drone,25.868252,10.011666,2.253388,2.221696,1.837731,-0.306975,-0.156491,0.733655,-0.247294,-0.008589,-0.165512,,,,,
sample,1036,drone,25.893246,10.057826,2.245638,2.217782,1.855775,-0.313075,-0.156695,0.710257,-0.240794,-0.007716,-0.167129,,,,,
sample,1037,drone,25.918239,10.104431,2.237738,2.213863,1.873235,-0.319012,-0.156877,0.686859,-0.234294,-0.006843,-0.168682,,,,,
sample,1038,drone,25.943233,10.151464,2.229691,2.209940,1.890109,-0.324786,-0.157037,0.663461,-0.227794,-0.005970,-0.170173,,,,,
sample,1039,drone,25.968226,10.198911,2.221503,2.206013,1.906399,-0.330399,-0.157175,0.640063,-0.221294,-0.005097,-0.171606,,,,,
sample,1040,drone,25.993220,10.246759,2.213176,2.202083,1.922104,-0.335848,-0.157292,0.616665,-0.214794,-0.004224,-0.172983,,,,,
sample,1041,drone,26.018213,10.294991,2.204715,2.198151,1.937224,-0.341135,-0.157386,0.593267,-0.208294,-0.003351,-0.174308,,,,,
sample,1042,drone,26.043207,10.343595,2.196124,2.194216,1.951760,-0.346260,-0.157459,0.569869,-0.201794,-0.002479,-0.175582,,,,,
sample,1043,drone,26.068200,10.392554,2.187406,2.190280,1.965711,-0.351222,-0.157510,0.546471,-0.195294,-0.001606,-0.176809,,,,,
sample,1044,drone,26.093194,10.441855,2.178567,2.186343,1.979076,-0.356022,-0.157540,0.523073,-0.188794,-0.000733,-0.177989,,,,,
sample,1045,drone,26.118187,10.491482,2.169610,2.182405,1.991857,-0.360660,-0.157547,0.499675,-0.182293,0.000140,-0.179126,,,,,
sample,1046,drone,26.143181,10.541422,2.160539,2.178467,2.004054,-0.365135,-0.157533,0.476277,-0.175793,0.001013,-0.180221,,,,,
sample,1047,drone,26.168174,10.591659,2.151358,2.174530,2.015665,-0.369447,-0.157496,0.452879,-0.169293,0.001886,-0.181276,,,,,
sample,1048,drone,26.193168,10.642179,2.142071,2.170595,2.026692,-0.373597,-0.157438,0.429481,-0.162793,0.002759,-0.182292,,,,,
sample,1049,drone,26.218161,10.692967,2.132683,2.166661,2.037133,-0.377585,-0.157358,0.406083,-0.156293,0.003632,-0.183271,,,,,
sample,1050,drone,26.243155,10.744009,2.123197,2.162729,2.046991,-0.381410,-0.157257,0.382685,-0.149793,0.004505,-0.184215,,,,,
sample,1051,drone,26.268148,10.795290,2.113617,2.158800,2.056263,-0.385072,-0.157133,0.359287,-0.143293,0.005378,-0.185124,,,,,
sample,1052,drone,26.293141,10.846795,2.103948,2.154874,2.064950,-0.388572,-0.156988,0.335889,-0.136793,0.006251,-0.186000,,,,,
sample,1053,drone,26.318135,10.898510,2.094194,2.150952,2.073053,-0.391910,-0.156821,0.312491,-0.130293,0.007124,-0.186845,,,,,
sample,1054,drone,26.343128,10.950421,2.084358,2.147035,2.080571,-0.395085,-0.156632,0.289093,-0.123793,0.007997,-0.187658,,,,,
sample,1055,drone,26.368122,11.002512,2.074445,2.143123,2.087504,-0.398098,-0.156421,0.265695,-0.117293,0.008870,-0.188443,,,,,
sample,1056,drone,26.393115,11.054769,2.064458,2.139216,2.093852,-0.400949,-0.156188,0.242297,-0.110792,0.009742,-0.189198,,,,,
sample,1057,drone,26.418109,11.107177,2.054402,2.135316,2.099615,-0.403636,-0.155934,0.218899,-0.104292,0.010615,-0.189926,,,,,
sample,1058,drone,26.443102,11.159722,2.044282,2.131421,2.104794,-0.406162,-0.155658,0.195501,-0.097792,0.011488,-0.190627,,,,,
sample,1059,drone,26.468096,11.212389,2.034100,2.127535,2.109388,-0.408525,-0.155360,0.172104,-0.091292,0.012361,-0.191301,,,,,
sample,1060,drone,26.493089,11.265164,2.023861,2.123656,2.113397,-0.410725,-0.155040,0.148706,-0.084792,0.013234,-0.191951,,,,,
sample,1061,drone,26.518083,11.318031,2.013569,2.119785,2.116821,-0.412763,-0.154698,0.125308,-0.078292,0.014107,-0.192576,,,,,
sample,1062,drone,26.543076,11.370977,2.003228,2.115923,2.119661,-0.414639,-0.154335,0.101910,-0.071792,0.014980,-0.193176,,,,,
sample,1063,drone,26.568070,11.423987,1.992842,2.112070,2.121915,-0.416352,-0.153949,0.078512,-0.065292,0.015853,-0.193754,,,,,
sample,1064,drone,26.593063,11.477045,1.982416,2.108227,2.123585,-0.417902,-0.153542,0.055114,-0.058792,0.016726,-0.194308,,,,,
sample,1065,drone,26.618057,11.530138,1.971953,2.104395,2.124670,-0.419291,-0.153113,0.031716,-0.052292,0.017599,-0.194840,,,,,
sample,1066,drone,26.643050,11.583251,1.961457,2.100573,2.125171,-0.420516,-0.152663,0.008318,-0.045791,0.018472,-0.195351,,,,,
sample,1067,drone,26.668044,11.636369,1.950932,2.096764,2.125086,-0.421580,-0.152190,-0.015080,-0.039291,0.019345,-0.195840,,,,,
sample,1068,drone,26.693037,11.689478,1.940383,2.092966,2.124417,-0.422480,-0.151696,-0.038478,-0.032791,0.020218,-0.196308,,,,,
sample,1069,drone,26.718031,11.742562,1.929814,2.089181,2.123163,-0.423219,-0.151179,-0.061876,-0.026291,0.021091,-0.196755,,,,,
sample,1070,drone,26.743024,11.795608,1.919228,2.085409,2.121324,-0.423795,-0.150641,-0.085274,-0.019791,0.021963,-0.197182,,,,,
sample,1071,drone,26.768018,11.848601,1.908630,2.081651,2.118900,-0.424208,-0.150081,-0.108672,-0.013291,0.022836,-0.197590,,,,,
sample,1072,drone,26.793011,11.901526,1.898023,2.077907,2.115892,-0.424459,-0.149500,-0.132070,-0.006791,0.023709,-0.197977,,,,,
sample,1073,drone,26.818005,11.954368,1.887412,2.074178,2.112298,-0.424548,-0.148896,-0.155468,-0.000291,0.024582,-0.198346,,,,,
sample,1074,drone,26.842998,12.007113,1.876801,2.070464,2.108120,-0.424474,-0.148271,-0.178866,0.006209,0.025455,-0.198695,,,,,
sample,1075,drone,26.867992,12.059746,1.866194,2.066766,2.103357,-0.424237,-0.147624,-0.202264,0.012709,0.026328,-0.199025,,,,,
sample,1076,drone,26.892985,12.112254,1.855595,2.063085,2.098010,-0.423838,-0.146955,-0.225662,0.019210,0.027201,-0.199336,,,,,
sample,1077,drone,26.917979,12.164620,1.845008,2.059420,2.092077,-0.423277,-0.146264,-0.249060,0.025710,0.028074,-0.199629,,,,,
sample,1078,drone,26.942972,12.216830,1.834436,2.055773,2.085560,-0.422553,-0.145552,-0.272458,0.032210,0.028947,-0.199903,,,,,
sample,1079,drone,26.967965,12.268870,1.823885,2.052145,2.078458,-0.421667,-0.144817,-0.295856,0.038710,0.029820,-0.200158,,,,,
sample,1080,drone,26.992959,12.320726,1.813359,2.048534,2.070771,-0.420618,-0.144061,-0.319254,0.045210,0.030693,-0.200395,,,,,
sample,1081,drone,27.017952,12.372382,1.802860,2.044943,2.062499,-0.419407,-0.143283,-0.342652,0.051710,0.031566,-0.200614,,,,,
sample,1082,drone,27.042946,12.423824,1.792394,2.041372,2.053643,-0.418033,-0.142483,-0.366050,0.058210,0.032439,-0.200813,,,,,
sample,1083,drone,27.067939,12.475037,1.781964,2.037821,2.044202,-0.416497,-0.141661,-0.389448,0.064710,0.033312,-0.200995,,,,,
sample,1084,drone,27.092933,12.526007,1.771574,2.034291,2.034176,-0.414799,-0.140818,-0.412846,0.071210,0.034185,-0.201157,,,,,
sample,1085,drone,27.117926,12.576720,1.761229,2.030782,2.023565,-0.412938,-0.139953,-0.436244,0.077710,0.035057,-0.201301,,,,,
sample,1086,drone,27.142920,12.627159,1.750933,2.027295,2.012369,-0.410914,-0.139066,-0.459642,0.084211,0.035930,-0.201425,,,,,
sample,1087,drone,27.167913,12.677312,1.740689,2.023831,2.000589,-0.408728,-0.138157,-0.483040,0.090711,0.036803,-0.201531,,,,,
sample,1088,drone,27.192907,12.727163,1.730502,2.020389,1.988223,-0.406380,-0.137226,-0.506438,0.097211,0.037676,-0.201616,,,,,
sample,1089,drone,27.217900,12.776697,1.720375,2.016971,1.975273,-0.403869,-0.136273,-0.529836,0.103711,0.038549,-0.201683,,,,,
sample,1090,drone,27.242894,12.825900,1.710314,2.013577,1.961738,-0.401196,-0.135299,-0.553234,0.110211,0.039422,-0.201729,,,,,
sample,1091,drone,27.267887,12.874758,1.700321,2.010208,1.947619,-0.398360,-0.134303,-0.576632,0.116711,0.040295,-0.201754,,,,,
sample,1092,drone,27.292881,12.923256,1.690401,2.006864,1.932914,-0.395362,-0.133285,-0.600030,0.123211,0.041168,-0.201759,,,,,
sample,1093,drone,27.317874,12.971379,1.680558,2.003545,1.917625,-0.392201,-0.132245,-0.623428,0.129711,0.042041,-0.201742,,,,,
sample,1094,drone,27.342868,13.019112,1.670796,2.000253,1.901751,-0.388878,-0.131183,-0.646826,0.136211,0.042914,-0.201703,,,,,
sample,1095,drone,27.367861,13.066442,1.661119,1.996988,1.885292,-0.385392,-0.130100,-0.670224,0.142711,0.043787,-0.201642,,,,,
sample,1096,drone,27.392855,13.113352,1.651531,1.993750,1.868249,-0.381744,-0.128994,-0.693622,0.149211,0.044660,-0.201558,,,,,
sample,1097,drone,27.417848,13.159830,1.642037,1.990540,1.850620,-0.377933,-0.127867,-0.717020,0.155712,0.045533,-0.201450,,,,,
sample,1098,drone,27.442842,13.205859,1.632639,1.987358,1.832407,-0.373960,-0.126718,-0.740418,0.162212,0.046406,-0.201317,,,,,
sample,1099,drone,27.467835,13.251426,1.623344,1.984206,1.813609,-0.369825,-0.125548,-0.763816,0.168712,0.047278,-0.201159,,,,,
sample,1100,drone,27.492829,13.296516,1.614153,1.981083,1.794226,-0.365527,-0.124355,-0.787214,0.175212,0.048151,-0.200974,,,,,
sample,1101,drone,27.517822,13.341114,1.605072,1.977990,1.774259,-0.361067,-0.123141,-0.810612,0.181712,0.049024,-0.200761,,,,,
sample,1102,drone,27.542816,13.385206,1.596104,1.974927,1.753706,-0.356444,-0.121905,-0.834010,0.188212,0.049897,-0.200520,,,,,
sample,1103,drone,27.567809,13.428777,1.587254,1.971896,1.732569,-0.351659,-0.120646,-0.857408,0.194712,0.050770,-0.200249,,,,,
sample,1104,drone,27.592802,13.471812,1.578526,1.968896,1.710847,-0.346711,-0.119367,-0.880806,0.201212,0.051643,-0.199947,,,,,
sample,1105,drone,27.617796,13.514297,1.569923,1.965929,1.688540,-0.341601,-0.118065,-0.904204,0.207712,0.052516,-0.199611,,,,,
sample,1106,drone,27.642789,13.556217,1.561451,1.962995,1.665649,-0.336328,-0.116742,-0.927602,0.214212,0.053389,-0.199241,,,,,
sample,1107,drone,27.667783,13.597557,1.553111,1.960094,1.642172,-0.330893,-0.115396,-0.951000,0.220713,0.054262,-0.198835,,,,,
sample,1108,drone,27.692776,13.638304,1.544910,1.957226,1.618111,-0.325295,-0.114029,-0.974398,0.227213,0.055135,-0.198389,,,,,
sample,1109,drone,27.717770,13.678442,1.536851,1.954394,1.593465,-0.319535,-0.112640,-0.997796,0.233713,0.056008,-0.197904,,,,,
sample,1110,drone,27.742763,13.717956,1.528938,1.951596,1.568234,-0.313612,-0.111230,-1.021194,0.240213,0.056881,-0.197375,,,,,
sample,1111,drone,27.767757,13.756833,1.521174,1.948834,1.542419,-0.307528,-0.109797,-1.044592,0.246713,0.057754,-0.196799,,,,,
sample,1112,drone,27.792750,13.795057,1.513565,1.946107,1.516018,-0.301280,-0.108343,-1.067990,0.253213,0.058627,-0.196175,,,,,
sample,1113,drone,27.817744,13.832614,1.506114,1.943418,1.489033,-0.294870,-0.106866,-1.091388,0.259713,0.059499,-0.195499,,,,,
sample,1114,drone,27.842737,13.869489,1.498826,1.940766,1.461463,-0.288298,-0.105368,-1.114786,0.266213,0.060372,-0.194766,,,,,
sample,1115,drone,27.867731,13.905668,1.491703,1.938151,1.433308,-0.281563,-0.103849,-1.138184,0.272713,0.061245,-0.193973,,,,,
sample,1116,drone,27.892724,13.941136,1.484751,1.935574,1.404569,-0.274666,-0.102307,-1.161582,0.279213,0.062118,-0.193115,,,,,
sample,1117,drone,27.917718,13.975878,1.477973,1.933037,1.375244,-0.267606,-0.100743,-1.184980,0.285714,0.062991,-0.192186,,,,,
sample,1118,drone,27.942711,14.009880,1.471374,1.930539,1.345335,-0.260384,-0.099158,-1.208378,0.292214,0.063864,-0.191182,,,,,
sample,1119,drone,27.967705,14.043128,1.464958,1.928080,1.314841,-0.252999,-0.097551,-1.231776,0.298714,0.064737,-0.190095,,,,,
sample,1120,drone,27.992698,14.075605,1.458728,1.925662,1.283762,-0.245452,-0.095922,-1.255174,0.305214,0.065610,-0.188917,,,,,
sample,1121,drone,28.017692,14.107299,1.452688,1.923285,1.252099,-0.237742,-0.094271,-1.278572,0.311714,0.066483,-0.187641,,,,,
sample,1122,drone,28.042685,14.138194,1.446844,1.920950,1.219851,-0.229870,-0.092599,-1.301970,0.318214,0.067356,-0.186257,,,,,
sample,1123,drone,28.067679,14.168276,1.441198,1.918657,1.187017,-0.221836,-0.090905,-1.325368,0.324714,0.068229,-0.184754,,,,,
sample,1124,drone,28.092672,14.197529,1.435755,1.916406,1.153599,-0.213639,-0.089188,-1.348766,0.331214,0.069102,-0.183119,,,,,
sample,1125,drone,28.117666,14.225940,1.430519,1.914198,1.119597,-0.205279,-0.087450,-1.372163,0.337714,0.069975,-0.181337,,,,,
sample,1126,drone,28.142659,14.253495,1.425493,1.912035,1.085009,-0.196758,-0.085691,-1.395561,0.344214,0.070848,-0.179392,,,,,
sample,1127,drone,28.167653,14.280177,1.420683,1.909915,1.049837,-0.188073,-0.083909,-1.418959,0.350714,0.071720,-0.177265,,,,,
sample,1128,drone,28.192646,14.305973,1.416092,1.907840,1.014080,-0.179226,-0.082105,-1.442357,0.357215,0.072593,-0.174931,,,,,
sample,1129,drone,28.217639,14.330868,1.411724,1.905811,0.977738,-0.170217,-0.080280,-1.465755,0.363715,0.073466,-0.172365,,,,,
sample,1130,drone,28.242633,14.354847,1.407584,1.903827,0.940811,-0.161045,-0.078433,-1.489153,0.370215,0.074339,-0.169534,,,,,
sample,1131,drone,28.267626,14.377896,1.403674,1.901890,0.903299,-0.151711,-0.076564,-1.128564,0.280911,0.056191,-0.166399,,,,,
sample,1132,drone,28.292620,14.400000,1.400000,1.900000,0.884398,-0.147003,-0.075624,-0.756276,0.188357,0.037606,-0.164713,,,,,
